modelo,nome,posto,entrada,saida,duracao,perna
Accelo,Accelo_0,30A,330.0,583.0,253.0,1
Accelo,Accelo_0,31A,583.0,899.0,316.0,1
Actros,Actros_1,30B,660.0,1412.0,752.0,2
Accelo,Accelo_0,32A,899.0,1967.0,1068.0,1
Actros,Actros_1,31B,1412.0,1967.0,555.0,2
Atego (ATP),Atego (ATP)_3,30A,1742.0,2068.0,326.0,1
Actros,Actros_2,30B,1412.0,2164.0,752.0,2
Accelo,Accelo_4,30A,2072.0,2325.0,253.0,1
Atego (ATP),Atego (ATP)_3,31A,2068.0,2398.0,330.0,1
Accelo,Accelo_4,31A,2325.0,2714.0,389.0,1
Actros,Actros_2,31B,2164.0,2719.0,555.0,2
Actros,Actros_1,32B,1967.0,2932.0,965.0,2
Atego (ATP),Atego (ATP)_6,30A,2732.0,3058.0,326.0,1
Actros,Actros_5,30B,2402.0,3154.0,752.0,2
Atego (ATP),Atego (ATP)_6,31A,3058.0,3388.0,330.0,1
Actros,Actros_1,32D,2932.0,3426.0,494.0,2
Accelo,Accelo_0,32C,1967.0,3546.0,1579.0,1
Actros,Actros_5,31B,3154.0,3709.0,555.0,2
Atego (ATP),Atego (ATP)_3,32A,2398.0,3795.0,1397.0,1
Actros,Actros_2,32B,2719.0,3897.0,1178.0,2
Actros,Actros_7,30B,3154.0,3906.0,752.0,2
Actros,Actros_2,32D,3897.0,4391.0,494.0,2
Actros,Actros_7,31B,3906.0,4461.0,555.0,2
Actros,Actros_8,30B,3906.0,4658.0,752.0,2
Actros,Actros_5,32B,3709.0,4862.0,1153.0,2
Accelo,Accelo_4,32A,2714.0,4863.0,2149.0,1
Accelo,Accelo_0,33A,3546.0,5129.0,1583.0,1
Actros,Actros_8,31B,4658.0,5213.0,555.0,2
Actros,Actros_5,32D,4862.0,5356.0,494.0,2
Actros,Actros_9,30B,4658.0,5410.0,752.0,2
Actros,Actros_7,32B,4461.0,5827.0,1366.0,2
Actros,Actros_9,31B,5410.0,5965.0,555.0,2
Atego,Atego_11,30A,5740.0,6054.0,314.0,1
Arocs,Arocs_10,30B,5410.0,6162.0,752.0,2
Atego (ATP),Atego (ATP)_3,32C,3795.0,6162.5,2367.5,1
Atego (ATP),Atego (ATP)_6,32A,3388.0,6260.0,2872.0,1
Actros,Actros_7,32D,5827.0,6321.0,494.0,2
Accelo,Accelo_12,30A,6070.0,6323.0,253.0,1
Atego,Atego_11,31A,6054.0,6368.0,314.0,1
Accelo,Accelo_0,34A,5129.0,6605.0,1476.0,1
Accelo,Accelo_13,30A,6400.0,6653.0,253.0,1
Accelo,Accelo_12,31A,6323.0,6684.0,361.0,1
Arocs,Arocs_10,31B,6162.0,6717.0,555.0,2
Actros,Actros_8,32B,5213.0,6792.0,1579.0,2
Accelo,Accelo_13,31A,6653.0,7000.0,347.0,1
Actros,Actros_8,32D,6792.0,7286.0,494.0,2
Atego,Atego_15,30A,7060.0,7374.0,314.0,1
Actros,Actros_14,30B,6730.0,7482.0,752.0,2
Atego,Atego_11,32A,6368.0,7502.0,1134.0,1
Accelo,Accelo_0,38,6605.0,7626.0,1021.0,1
Atego,Atego_15,31A,7374.0,7688.0,314.0,1
Atego,Atego_16,30A,7390.0,7704.0,314.0,1
Accelo,Accelo_4,32C,4863.0,7741.5,2878.5,1
Actros,Actros_9,32B,5965.0,7757.0,1792.0,2
Atego (ATP),Atego (ATP)_3,33A,6162.5,7770.5,1608.0,1
Actros,Actros_1,33B,3426.0,7886.0,4460.0,2
Atego,Atego_16,31A,7704.0,8018.0,314.0,1
Atego,Atego_17,30A,7720.0,8034.0,314.0,1
Actros,Actros_14,31B,7482.0,8037.0,555.0,2
Actros,Actros_9,32D,7757.0,8251.0,494.0,2
Atego,Atego_17,31A,8034.0,8348.0,314.0,1
Atego,Atego_18,30A,8050.0,8364.0,314.0,1
Accelo,Accelo_12,32A,6684.0,8570.0,1886.0,1
Atego,Atego_18,31A,8364.0,8678.0,314.0,1
Atego (ATP),Atego (ATP)_19,30B,8380.0,8706.0,326.0,2
Arocs,Arocs_10,32B,6717.0,8722.0,2005.0,2
Atego (ATP),Atego (ATP)_19,31B,8706.0,9036.0,330.0,2
Arocs,Arocs_10,32D,8722.0,9216.0,494.0,2
Atego (ATP),Atego (ATP)_3,34A,7770.5,9245.0,1474.5,1
Accelo,Accelo_4,33A,7741.5,9353.5,1612.0,1
Atego (ATP),Atego (ATP)_21,30A,9040.0,9366.0,326.0,1
Actros,Actros_20,30B,8710.0,9462.0,752.0,2
Accelo,Accelo_13,32A,7000.0,9638.0,2638.0,1
Actros,Actros_14,32B,8037.0,9687.0,1650.0,2
Atego (ATP),Atego (ATP)_21,31A,9366.0,9696.0,330.0,1
Atego (ATP),Atego (ATP)_22,30B,9462.0,9788.0,326.0,2
Actros,Actros_20,31B,9462.0,10017.0,555.0,2
Accelo,Accelo_23,30A,9792.0,10045.0,253.0,1
Atego (ATP),Atego (ATP)_6,32C,6260.0,10109.0,3849.0,1
Actros,Actros_14,32D,9687.0,10181.0,494.0,2
Atego (ATP),Atego (ATP)_19,32B,9036.0,10244.0,1208.0,2
Atego (ATP),Atego (ATP)_3,38,9245.0,10266.0,1021.0,1
Atego (ATP),Atego (ATP)_22,31B,9788.0,10347.0,559.0,2
Accelo,Accelo_23,31A,10045.0,10361.0,316.0,1
Atego,Atego_24,30A,10122.0,10436.0,314.0,1
Atego,Atego_24,31A,10436.0,10750.0,314.0,1
Atego,Atego_25,30A,10452.0,10766.0,314.0,1
Atego,Atego_15,32A,7688.0,10772.0,3084.0,1
Accelo,Accelo_4,34A,9353.5,10829.5,1476.0,1
Atego,Atego_25,31A,10766.0,11080.0,314.0,1
Atego,Atego_26,30A,10782.0,11096.0,314.0,1
Actros,Actros_20,32B,10017.0,11209.0,1192.0,2
Atego,Atego_26,31A,11096.0,11410.0,314.0,1
Atego,Atego_11,32C,7502.0,11688.5,4186.5,1
Atego (ATP),Atego (ATP)_6,33A,10109.0,11717.0,1608.0,1
Atego (ATP),Atego (ATP)_22,32B,10347.0,11766.0,1419.0,2
Accelo,Accelo_4,38,10829.5,11850.5,1021.0,1
Actros,Actros_27,30B,11112.0,11864.0,752.0,2
Atego,Atego_16,32A,8018.0,11906.0,3888.0,1
Actros,Actros_2,33B,4391.0,12346.0,7955.0,2
Actros,Actros_27,31B,11864.0,12419.0,555.0,2
Atego (ATP),Atego (ATP)_19,32D,10244.0,12614.0,2370.0,2
Actros,Actros_28,30B,11864.0,12616.0,752.0,2
Atego,Atego_17,32A,8348.0,13040.0,4692.0,1
Actros,Actros_20,32D,11209.0,13108.0,1899.0,2
Actros,Actros_28,31B,12616.0,13171.0,555.0,2
Atego (ATP),Atego (ATP)_6,34A,11717.0,13191.5,1474.5,1
Atego,Atego_30,30A,12946.0,13260.0,314.0,1
Accelo,Accelo_12,32C,8570.0,13267.5,4697.5,1
Actros,Actros_29,30B,12616.0,13368.0,752.0,2
Actros,Actros_27,32B,12419.0,13384.0,965.0,2
Atego,Atego_11,33A,11688.5,13481.0,1792.5,1
Accelo,Accelo_31,30A,13276.0,13529.0,253.0,1
Atego,Atego_30,31A,13260.0,13574.0,314.0,1
Accelo,Accelo_31,31A,13529.0,13890.0,361.0,1
Actros,Actros_29,31B,13368.0,13923.0,555.0,2
Atego (ATP),Atego (ATP)_32,30B,13606.0,13932.0,326.0,2
Atego,Atego_18,32A,8678.0,14174.0,5496.0,1
Atego (ATP),Atego (ATP)_6,38,13191.5,14212.5,1021.0,1
Atego,Atego_33,30A,13936.0,14250.0,314.0,1
Atego (ATP),Atego (ATP)_32,31B,13932.0,14262.0,330.0,2
Actros,Actros_28,32B,13171.0,14349.0,1178.0,2
Actros,Actros_1,34B,7886.0,14387.0,6501.0,2
