modelo,nome,posto,entrada,saida,duracao,perna
Atego (ATP),Atego (ATP)_0,30A,330.0,656.0,326.0,1
Accelo,Accelo_1,30A,660.0,913.0,253.0,1
Atego (ATP),Atego (ATP)_0,31A,656.0,986.0,330.0,1
Accelo,Accelo_1,31A,913.0,1302.0,389.0,1
Atego,Atego_2,30A,990.0,1304.0,314.0,1
Atego,Atego_2,31A,1304.0,1618.0,314.0,1
Atego,Atego_3,30A,1320.0,1634.0,314.0,1
Atego,Atego_3,31A,1634.0,1948.0,314.0,1
Atego,Atego_4,30A,1650.0,1964.0,314.0,1
Atego,Atego_4,31A,1964.0,2278.0,314.0,1
Atego,Atego_5,30A,1980.0,2294.0,314.0,1
Atego (ATP),Atego (ATP)_0,32A,986.0,2383.0,1397.0,1
Atego,Atego_5,31A,2294.0,2608.0,314.0,1
Atego (ATP),Atego (ATP)_6,30B,2310.0,2636.0,326.0,2
Atego,Atego_7,30A,2640.0,2954.0,314.0,1
Atego (ATP),Atego (ATP)_6,31B,2636.0,2966.0,330.0,2
Accelo,Accelo_8,30A,2970.0,3223.0,253.0,1
Atego,Atego_7,31A,2954.0,3268.0,314.0,1
Accelo,Accelo_1,32A,1302.0,3451.0,2149.0,1
Atego (ATP),Atego (ATP)_6,32B,2966.0,3523.0,557.0,2
Accelo,Accelo_8,31A,3223.0,3584.0,361.0,1
Atego,Atego_9,30A,3300.0,3614.0,314.0,1
Atego,Atego_9,31A,3614.0,3928.0,314.0,1
Atego,Atego_10,30A,3630.0,3944.0,314.0,1
Atego,Atego_10,31A,3944.0,4258.0,314.0,1
Atego,Atego_11,30A,3960.0,4274.0,314.0,1
Accelo,Accelo_12,30A,4290.0,4543.0,253.0,1
Atego,Atego_2,32A,1618.0,4585.0,2967.0,1
Atego,Atego_11,31A,4274.0,4588.0,314.0,1
Atego (ATP),Atego (ATP)_0,32C,2383.0,4750.5,2367.5,1
Accelo,Accelo_12,31A,4543.0,4904.0,361.0,1
Atego,Atego_13,30A,4620.0,4934.0,314.0,1
Accelo,Accelo_14,30A,4950.0,5203.0,253.0,1
Atego,Atego_13,31A,4934.0,5248.0,314.0,1
Accelo,Accelo_14,31A,5203.0,5564.0,361.0,1
Atego,Atego_15,30A,5280.0,5594.0,314.0,1
Atego,Atego_3,32A,1948.0,5719.0,3771.0,1
Atego (ATP),Atego (ATP)_6,32D,3523.0,5893.0,2370.0,2
Atego,Atego_15,31A,5594.0,5908.0,314.0,1
Atego,Atego_16,30A,5610.0,5924.0,314.0,1
Atego,Atego_16,31A,5924.0,6238.0,314.0,1
Atego (ATP),Atego (ATP)_17,30B,5940.0,6266.0,326.0,2
Accelo,Accelo_1,32C,3451.0,6329.5,2878.5,1
Atego (ATP),Atego (ATP)_0,33A,4750.5,6358.5,1608.0,1
